function_id,name_for_btxt,n_inputs,t,literal_count,status,runtime_ms,cg,n_transistors,n_transistors_pdn,n_transistors_pun,sat_result,work_dir,stdout_log,stderr_log
3_127,F3_127,3,3,3,SAT,207,"CG(nc=2, r=3, tr=[(0, 1, 3), (0, 1, 4), (0, 1, 5)])",9,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_127/t_3,dataset/sweep_3input/3_127/t_3/run_t3.out.log,dataset/sweep_3input/3_127/t_3/run_t3.err.log
3_128,F3_128,3,3,3,SAT,216,"CG(nc=4, r=3, tr=[(0, 1, 0), (2, 3, 1), (1, 2, 2)])",3,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_128/t_3,dataset/sweep_3input/3_128/t_3/run_t3.out.log,dataset/sweep_3input/3_128/t_3/run_t3.err.log
3_129,F3_129,3,6,6,SAT,325,"CG(nc=6, r=6, tr=[(2, 5, 0), (0, 3, 1), (2, 3, 2), (4, 5, 3), (1, 4, 4), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_129/t_6,dataset/sweep_3input/3_129/t_6/run_t6.out.log,dataset/sweep_3input/3_129/t_6/run_t6.err.log
3_130,F3_130,3,5,6,SAT,258,"CG(nc=4, r=5, tr=[(1, 2, 0), (0, 2, 1), (1, 3, 2), (1, 3, 4), (0, 2, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_130/t_5,dataset/sweep_3input/3_130/t_5/run_t5.out.log,dataset/sweep_3input/3_130/t_5/run_t5.err.log
3_130,F3_130,3,6,6,SAT,355,"CG(nc=6, r=6, tr=[(2, 5, 0), (2, 3, 1), (0, 3, 2), (2, 4, 4), (0, 4, 5), (1, 4, 1)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_130/t_6,dataset/sweep_3input/3_130/t_6/run_t6.out.log,dataset/sweep_3input/3_130/t_6/run_t6.err.log
3_131,F3_131,3,5,5,SAT,241,"CG(nc=5, r=5, tr=[(0, 1, 0), (1, 2, 1), (2, 4, 2), (3, 4, 4), (0, 3, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_131/t_5,dataset/sweep_3input/3_131/t_5/run_t5.out.log,dataset/sweep_3input/3_131/t_5/run_t5.err.log
3_132,F3_132,3,5,6,SAT,374,"CG(nc=5, r=5, tr=[(1, 4, 0), (0, 3, 1), (1, 3, 2), (2, 4, 3), (2, 3, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_132/t_5,dataset/sweep_3input/3_132/t_5/run_t5.out.log,dataset/sweep_3input/3_132/t_5/run_t5.err.log
3_132,F3_132,3,6,6,SAT,279,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 4, 1), (1, 2, 2), (1, 2, 3), (1, 3, 5), (0, 1, 5)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_132/t_6,dataset/sweep_3input/3_132/t_6/run_t6.out.log,dataset/sweep_3input/3_132/t_6/run_t6.err.log
3_133,F3_133,3,5,5,SAT,238,"CG(nc=5, r=5, tr=[(0, 1, 0), (1, 2, 1), (2, 4, 2), (3, 4, 3), (0, 3, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_133/t_5,dataset/sweep_3input/3_133/t_5/run_t5.out.log,dataset/sweep_3input/3_133/t_5/run_t5.err.log
3_134,F3_134,3,6,9,UNSAT,646,"CG(nc=5, r=7, tr=[(2, 4, 0), (2, 3, 1), (0, 3, 2), (1, 2, 3), (1, 2, 4), (3, 4, 5), (0, 1, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_134/t_6,dataset/sweep_3input/3_134/t_6/run_t6.out.log,dataset/sweep_3input/3_134/t_6/run_t6.err.log
3_134,F3_134,3,7,9,SAT,353,"CG(nc=5, r=7, tr=[(2, 4, 0), (2, 3, 1), (0, 3, 2), (1, 2, 3), (1, 2, 4), (3, 4, 5), (0, 1, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_134/t_7,dataset/sweep_3input/3_134/t_7/run_t7.out.log,dataset/sweep_3input/3_134/t_7/run_t7.err.log
3_134,F3_134,3,8,9,SAT,376,"CG(nc=6, r=8, tr=[(1, 5, 0), (3, 4, 1), (1, 4, 2), (3, 5, 3), (1, 4, 4), (0, 4, 5), (0, 3, 0), (0, 2, 5)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_134/t_8,dataset/sweep_3input/3_134/t_8/run_t8.out.log,dataset/sweep_3input/3_134/t_8/run_t8.err.log
3_134,F3_134,3,9,9,SAT,454,"CG(nc=6, r=8, tr=[(0, 2, 1), (2, 3, 2), (2, 3, 3), (0, 4, 4), (3, 4, 5), (4, 5, 1), (3, 5, 0), (0, 1, 3)], dropped=[(5, 0)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_134/t_9,dataset/sweep_3input/3_134/t_9/run_t9.out.log,dataset/sweep_3input/3_134/t_9/run_t9.err.log
3_135,F3_135,3,6,7,SAT,284,"CG(nc=4, r=6, tr=[(0, 1, 0), (1, 2, 1), (2, 3, 2), (2, 3, 3), (2, 3, 4), (0, 2, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_135/t_6,dataset/sweep_3input/3_135/t_6/run_t6.out.log,dataset/sweep_3input/3_135/t_6/run_t6.err.log
3_135,F3_135,3,7,7,SAT,339,"CG(nc=6, r=7, tr=[(0, 1, 0), (1, 2, 1), (2, 5, 2), (0, 4, 3), (3, 5, 4), (0, 3, 5), (4, 5, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_135/t_7,dataset/sweep_3input/3_135/t_7/run_t7.out.log,dataset/sweep_3input/3_135/t_7/run_t7.err.log
3_136,F3_136,3,2,2,SAT,256,"CG(nc=3, r=2, tr=[(1, 2, 0), (0, 1, 1)])",2,2,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_136/t_2,dataset/sweep_3input/3_136/t_2/run_t2.out.log,dataset/sweep_3input/3_136/t_2/run_t2.err.log
3_137,F3_137,3,5,5,SAT,299,"CG(nc=5, r=5, tr=[(0, 1, 0), (1, 4, 1), (2, 3, 3), (3, 4, 4), (0, 2, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_137/t_5,dataset/sweep_3input/3_137/t_5/run_t5.out.log,dataset/sweep_3input/3_137/t_5/run_t5.err.log
3_138,F3_138,3,3,4,SAT,200,"CG(nc=3, r=3, tr=[(1, 2, 0), (0, 1, 1), (0, 1, 5)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_138/t_3,dataset/sweep_3input/3_138/t_3/run_t3.out.log,dataset/sweep_3input/3_138/t_3/run_t3.err.log
3_138,F3_138,3,4,4,SAT,209,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 1), (0, 1, 5), (0, 2, 0)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_138/t_4,dataset/sweep_3input/3_138/t_4/run_t4.out.log,dataset/sweep_3input/3_138/t_4/run_t4.err.log
3_139,F3_139,3,4,4,SAT,230,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 1), (2, 3, 4), (0, 2, 5)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_139/t_4,dataset/sweep_3input/3_139/t_4/run_t4.out.log,dataset/sweep_3input/3_139/t_4/run_t4.err.log
3_140,F3_140,3,3,4,SAT,223,"CG(nc=3, r=3, tr=[(0, 1, 0), (1, 2, 1), (0, 1, 5)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_140/t_3,dataset/sweep_3input/3_140/t_3/run_t3.out.log,dataset/sweep_3input/3_140/t_3/run_t3.err.log
3_140,F3_140,3,4,4,SAT,285,"CG(nc=3, r=4, tr=[(0, 1, 0), (1, 2, 1), (0, 1, 5), (0, 1, 0)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_140/t_4,dataset/sweep_3input/3_140/t_4/run_t4.out.log,dataset/sweep_3input/3_140/t_4/run_t4.err.log
3_141,F3_141,3,4,4,SAT,316,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 1), (2, 3, 3), (0, 2, 5)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_141/t_4,dataset/sweep_3input/3_141/t_4/run_t4.out.log,dataset/sweep_3input/3_141/t_4/run_t4.err.log
3_142,F3_142,3,3,6,UNSAT,885,"CG(nc=4, r=5, tr=[(1, 2, 0), (2, 3, 1), (1, 3, 5), (0, 1, 1), (0, 1, 0)])",7,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_142/t_3,dataset/sweep_3input/3_142/t_3/run_t3.out.log,dataset/sweep_3input/3_142/t_3/run_t3.err.log
3_142,F3_142,3,4,6,UNSAT,493,"CG(nc=4, r=5, tr=[(1, 2, 0), (2, 3, 1), (1, 3, 5), (0, 1, 1), (0, 1, 0)])",7,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_142/t_4,dataset/sweep_3input/3_142/t_4/run_t4.out.log,dataset/sweep_3input/3_142/t_4/run_t4.err.log
3_142,F3_142,3,5,6,SAT,289,"CG(nc=4, r=5, tr=[(1, 2, 0), (2, 3, 1), (1, 3, 5), (0, 1, 1), (0, 1, 0)])",7,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_142/t_5,dataset/sweep_3input/3_142/t_5/run_t5.out.log,dataset/sweep_3input/3_142/t_5/run_t5.err.log
3_142,F3_142,3,6,6,SAT,285,"CG(nc=4, r=5, tr=[(1, 2, 0), (1, 3, 1), (2, 3, 5), (0, 1, 5), (0, 2, 1)], dropped=[(0, 1)])",7,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_142/t_6,dataset/sweep_3input/3_142/t_6/run_t6.out.log,dataset/sweep_3input/3_142/t_6/run_t6.err.log
3_143,F3_143,3,3,3,SAT,211,"CG(nc=3, r=3, tr=[(1, 2, 0), (0, 1, 1), (0, 2, 5)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_143/t_3,dataset/sweep_3input/3_143/t_3/run_t3.out.log,dataset/sweep_3input/3_143/t_3/run_t3.err.log
3_144,F3_144,3,5,6,SAT,246,"CG(nc=5, r=5, tr=[(1, 2, 0), (0, 2, 1), (1, 4, 2), (1, 3, 3), (0, 3, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_144/t_5,dataset/sweep_3input/3_144/t_5/run_t5.out.log,dataset/sweep_3input/3_144/t_5/run_t5.err.log
3_144,F3_144,3,6,6,SAT,351,"CG(nc=6, r=6, tr=[(0, 1, 0), (1, 2, 1), (2, 5, 2), (2, 4, 3), (3, 4, 4), (0, 4, 4)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_144/t_6,dataset/sweep_3input/3_144/t_6/run_t6.out.log,dataset/sweep_3input/3_144/t_6/run_t6.err.log
3_145,F3_145,3,5,5,SAT,233,"CG(nc=5, r=5, tr=[(0, 1, 0), (1, 2, 1), (2, 4, 2), (3, 4, 3), (0, 3, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_145/t_5,dataset/sweep_3input/3_145/t_5/run_t5.out.log,dataset/sweep_3input/3_145/t_5/run_t5.err.log
3_146,F3_146,3,6,9,UNSAT,595,"CG(nc=6, r=7, tr=[(0, 1, 0), (1, 2, 1), (2, 5, 2), (2, 4, 3), (3, 5, 4), (1, 3, 5), (0, 4, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_146/t_6,dataset/sweep_3input/3_146/t_6/run_t6.out.log,dataset/sweep_3input/3_146/t_6/run_t6.err.log
3_146,F3_146,3,7,9,SAT,319,"CG(nc=6, r=7, tr=[(0, 1, 0), (1, 2, 1), (2, 5, 2), (2, 4, 3), (3, 5, 4), (1, 3, 5), (0, 4, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_146/t_7,dataset/sweep_3input/3_146/t_7/run_t7.out.log,dataset/sweep_3input/3_146/t_7/run_t7.err.log
3_146,F3_146,3,8,9,SAT,383,"CG(nc=6, r=8, tr=[(2, 5, 0), (3, 5, 1), (1, 4, 2), (1, 5, 3), (0, 3, 4), (2, 3, 5), (0, 1, 0), (1, 3, 2)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_146/t_8,dataset/sweep_3input/3_146/t_8/run_t8.out.log,dataset/sweep_3input/3_146/t_8/run_t8.err.log
3_146,F3_146,3,9,9,SAT,512,"CG(nc=5, r=9, tr=[(0, 1, 0), (3, 4, 1), (1, 3, 2), (1, 4, 3), (1, 2, 4), (2, 4, 5), (0, 3, 4), (1, 3, 2), (1, 3, 2)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_146/t_9,dataset/sweep_3input/3_146/t_9/run_t9.out.log,dataset/sweep_3input/3_146/t_9/run_t9.err.log
3_147,F3_147,3,6,7,SAT,291,"CG(nc=5, r=6, tr=[(2, 4, 0), (2, 3, 1), (0, 3, 2), (0, 1, 3), (1, 4, 4), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_147/t_6,dataset/sweep_3input/3_147/t_6/run_t6.out.log,dataset/sweep_3input/3_147/t_6/run_t6.err.log
3_147,F3_147,3,7,7,SAT,352,"CG(nc=6, r=7, tr=[(1, 5, 0), (0, 3, 1), (1, 3, 2), (4, 5, 3), (0, 4, 4), (4, 5, 5), (0, 2, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_147/t_7,dataset/sweep_3input/3_147/t_7/run_t7.out.log,dataset/sweep_3input/3_147/t_7/run_t7.err.log
3_148,F3_148,3,6,9,UNSAT,763,"CG(nc=6, r=7, tr=[(1, 2, 0), (2, 5, 1), (0, 1, 2), (0, 4, 3), (1, 3, 4), (2, 4, 5), (3, 5, 3)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_148/t_6,dataset/sweep_3input/3_148/t_6/run_t6.out.log,dataset/sweep_3input/3_148/t_6/run_t6.err.log
3_148,F3_148,3,7,9,SAT,330,"CG(nc=6, r=7, tr=[(1, 2, 0), (2, 5, 1), (0, 1, 2), (0, 4, 3), (1, 3, 4), (2, 4, 5), (3, 5, 3)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_148/t_7,dataset/sweep_3input/3_148/t_7/run_t7.out.log,dataset/sweep_3input/3_148/t_7/run_t7.err.log
3_148,F3_148,3,8,9,SAT,512,"CG(nc=6, r=8, tr=[(1, 2, 0), (4, 5, 1), (1, 5, 2), (1, 4, 3), (0, 4, 4), (3, 5, 5), (1, 2, 5), (0, 2, 1)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_148/t_8,dataset/sweep_3input/3_148/t_8/run_t8.out.log,dataset/sweep_3input/3_148/t_8/run_t8.err.log
3_148,F3_148,3,9,9,SAT,493,"CG(nc=5, r=8, tr=[(0, 1, 0), (1, 2, 1), (2, 4, 2), (1, 4, 3), (0, 3, 4), (1, 4, 3), (0, 2, 5), (1, 3, 2)], dropped=[(1, 5)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_148/t_9,dataset/sweep_3input/3_148/t_9/run_t9.out.log,dataset/sweep_3input/3_148/t_9/run_t9.err.log
3_149,F3_149,3,6,7,SAT,299,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 4, 1), (1, 2, 2), (0, 3, 3), (3, 4, 4), (3, 4, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_149/t_6,dataset/sweep_3input/3_149/t_6/run_t6.out.log,dataset/sweep_3input/3_149/t_6/run_t6.err.log
3_149,F3_149,3,7,7,SAT,350,"CG(nc=5, r=7, tr=[(1, 2, 0), (1, 4, 1), (0, 2, 2), (0, 3, 3), (3, 4, 4), (1, 4, 5), (1, 3, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_149/t_7,dataset/sweep_3input/3_149/t_7/run_t7.out.log,dataset/sweep_3input/3_149/t_7/run_t7.err.log
3_150,F3_150,3,6,12,UNSAT,1145,"CG(nc=6, r=8, tr=[(1, 2, 0), (0, 3, 1), (2, 3, 2), (3, 4, 3), (0, 2, 4), (1, 4, 5), (1, 5, 1), (4, 5, 4)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_150/t_6,dataset/sweep_3input/3_150/t_6/run_t6.out.log,dataset/sweep_3input/3_150/t_6/run_t6.err.log
3_150,F3_150,3,7,12,UNSAT,792,"CG(nc=6, r=8, tr=[(1, 2, 0), (0, 3, 1), (2, 3, 2), (3, 4, 3), (0, 2, 4), (1, 4, 5), (1, 5, 1), (4, 5, 4)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_150/t_7,dataset/sweep_3input/3_150/t_7/run_t7.out.log,dataset/sweep_3input/3_150/t_7/run_t7.err.log
3_150,F3_150,3,8,12,SAT,430,"CG(nc=6, r=8, tr=[(1, 2, 0), (0, 3, 1), (2, 3, 2), (3, 4, 3), (0, 2, 4), (1, 4, 5), (1, 5, 1), (4, 5, 4)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_150/t_8,dataset/sweep_3input/3_150/t_8/run_t8.out.log,dataset/sweep_3input/3_150/t_8/run_t8.err.log
3_150,F3_150,3,9,12,SAT,552,"CG(nc=5, r=9, tr=[(0, 1, 0), (1, 2, 1), (0, 3, 2), (1, 4, 3), (1, 3, 4), (0, 2, 5), (2, 4, 2), (3, 4, 5), (1, 4, 3)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_150/t_9,dataset/sweep_3input/3_150/t_9/run_t9.out.log,dataset/sweep_3input/3_150/t_9/run_t9.err.log
3_150,F3_150,3,10,12,SAT,694,"CG(nc=7, r=10, tr=[(2, 6, 0), (2, 3, 1), (4, 6, 2), (4, 5, 3), (0, 5, 4), (3, 6, 5), (0, 3, 2), (1, 3, 4), (0, 2, 3), (0, 1, 0)])",16,10,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_150/t_10,dataset/sweep_3input/3_150/t_10/run_t10.out.log,dataset/sweep_3input/3_150/t_10/run_t10.err.log
3_150,F3_150,3,11,12,SAT,773,"CG(nc=8, r=10, tr=[(0, 1, 0), (2, 7, 1), (4, 5, 3), (5, 7, 4), (0, 6, 5), (2, 6, 3), (3, 5, 4), (5, 6, 0), (0, 4, 2), (2, 4, 0)], dropped=[(1, 2)])",16,10,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_150/t_11,dataset/sweep_3input/3_150/t_11/run_t11.out.log,dataset/sweep_3input/3_150/t_11/run_t11.err.log
3_150,F3_150,3,12,12,SAT,994,"CG(nc=8, r=12, tr=[(2, 7, 0), (0, 3, 1), (2, 3, 2), (4, 7, 3), (5, 6, 4), (1, 5, 5), (1, 7, 0), (1, 7, 1), (4, 5, 2), (0, 5, 4), (2, 5, 5), (2, 3, 3)])",18,12,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_150/t_12,dataset/sweep_3input/3_150/t_12/run_t12.out.log,dataset/sweep_3input/3_150/t_12/run_t12.err.log
3_151,F3_151,3,6,9,UNSAT,724,"CG(nc=5, r=7, tr=[(1, 2, 0), (2, 4, 1), (0, 1, 2), (1, 3, 3), (3, 4, 4), (1, 4, 5), (0, 3, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_151/t_6,dataset/sweep_3input/3_151/t_6/run_t6.out.log,dataset/sweep_3input/3_151/t_6/run_t6.err.log
3_151,F3_151,3,7,9,SAT,371,"CG(nc=5, r=7, tr=[(1, 2, 0), (2, 4, 1), (0, 1, 2), (1, 3, 3), (3, 4, 4), (1, 4, 5), (0, 3, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_151/t_7,dataset/sweep_3input/3_151/t_7/run_t7.out.log,dataset/sweep_3input/3_151/t_7/run_t7.err.log
3_151,F3_151,3,8,9,SAT,435,"CG(nc=6, r=8, tr=[(1, 2, 0), (2, 5, 1), (0, 1, 2), (4, 5, 3), (3, 5, 4), (0, 3, 5), (0, 4, 5), (0, 4, 4)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_151/t_8,dataset/sweep_3input/3_151/t_8/run_t8.out.log,dataset/sweep_3input/3_151/t_8/run_t8.err.log
3_151,F3_151,3,9,9,SAT,577,"CG(nc=6, r=8, tr=[(2, 5, 0), (3, 4, 1), (0, 1, 3), (1, 5, 4), (1, 3, 5), (0, 3, 0), (4, 5, 3), (4, 5, 2)], dropped=[(2, 2)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_151/t_9,dataset/sweep_3input/3_151/t_9/run_t9.out.log,dataset/sweep_3input/3_151/t_9/run_t9.err.log
3_152,F3_152,3,5,5,SAT,241,"CG(nc=5, r=5, tr=[(0, 1, 0), (1, 4, 1), (0, 3, 2), (2, 4, 3), (2, 3, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_152/t_5,dataset/sweep_3input/3_152/t_5/run_t5.out.log,dataset/sweep_3input/3_152/t_5/run_t5.err.log
3_153,F3_153,3,4,4,SAT,215,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 1), (2, 3, 2), (0, 2, 3)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_153/t_4,dataset/sweep_3input/3_153/t_4/run_t4.out.log,dataset/sweep_3input/3_153/t_4/run_t4.err.log
3_154,F3_154,3,6,7,SAT,307,"CG(nc=5, r=6, tr=[(2, 4, 0), (0, 2, 1), (1, 3, 2), (3, 4, 3), (0, 1, 4), (0, 2, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_154/t_6,dataset/sweep_3input/3_154/t_6/run_t6.out.log,dataset/sweep_3input/3_154/t_6/run_t6.err.log
3_154,F3_154,3,7,7,SAT,340,"CG(nc=5, r=7, tr=[(1, 4, 0), (0, 1, 1), (2, 3, 2), (2, 4, 3), (0, 3, 4), (2, 4, 5), (0, 2, 0)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_154/t_7,dataset/sweep_3input/3_154/t_7/run_t7.out.log,dataset/sweep_3input/3_154/t_7/run_t7.err.log
3_155,F3_155,3,5,6,SAT,252,"CG(nc=3, r=5, tr=[(1, 2, 0), (0, 1, 1), (0, 1, 3), (1, 2, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_155/t_5,dataset/sweep_3input/3_155/t_5/run_t5.out.log,dataset/sweep_3input/3_155/t_5/run_t5.err.log
3_155,F3_155,3,6,6,SAT,289,"CG(nc=5, r=6, tr=[(0, 1, 0), (1, 4, 1), (0, 3, 3), (3, 4, 4), (1, 4, 5), (0, 2, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_155/t_6,dataset/sweep_3input/3_155/t_6/run_t6.out.log,dataset/sweep_3input/3_155/t_6/run_t6.err.log
3_156,F3_156,3,6,7,SAT,290,"CG(nc=5, r=6, tr=[(0, 1, 0), (1, 4, 1), (0, 3, 2), (2, 4, 3), (2, 3, 4), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_156/t_6,dataset/sweep_3input/3_156/t_6/run_t6.out.log,dataset/sweep_3input/3_156/t_6/run_t6.err.log
3_156,F3_156,3,7,7,SAT,635,"CG(nc=6, r=7, tr=[(1, 5, 0), (0, 1, 1), (3, 5, 2), (0, 4, 3), (0, 2, 4), (1, 5, 5), (3, 4, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_156/t_7,dataset/sweep_3input/3_156/t_7/run_t7.out.log,dataset/sweep_3input/3_156/t_7/run_t7.err.log
3_157,F3_157,3,5,6,SAT,325,"CG(nc=4, r=5, tr=[(2, 3, 0), (0, 2, 1), (1, 3, 3), (0, 1, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_157/t_5,dataset/sweep_3input/3_157/t_5/run_t5.out.log,dataset/sweep_3input/3_157/t_5/run_t5.err.log
3_157,F3_157,3,6,6,SAT,304,"CG(nc=4, r=5, tr=[(0, 1, 0), (1, 3, 1), (0, 2, 3), (2, 3, 4), (0, 1, 5)], dropped=[(0, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_157/t_6,dataset/sweep_3input/3_157/t_6/run_t6.out.log,dataset/sweep_3input/3_157/t_6/run_t6.err.log
3_158,F3_158,3,6,9,UNSAT,716,"CG(nc=4, r=7, tr=[(0, 1, 0), (2, 3, 1), (1, 2, 2), (1, 3, 3), (0, 2, 4), (1, 3, 5), (0, 2, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_158/t_6,dataset/sweep_3input/3_158/t_6/run_t6.out.log,dataset/sweep_3input/3_158/t_6/run_t6.err.log
3_158,F3_158,3,7,9,SAT,426,"CG(nc=4, r=7, tr=[(0, 1, 0), (2, 3, 1), (1, 2, 2), (1, 3, 3), (0, 2, 4), (1, 3, 5), (0, 2, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_158/t_7,dataset/sweep_3input/3_158/t_7/run_t7.out.log,dataset/sweep_3input/3_158/t_7/run_t7.err.log
3_158,F3_158,3,8,9,SAT,472,"CG(nc=6, r=8, tr=[(0, 1, 0), (1, 5, 1), (3, 4, 2), (1, 2, 3), (3, 5, 4), (0, 2, 5), (2, 5, 0), (0, 4, 3)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_158/t_8,dataset/sweep_3input/3_158/t_8/run_t8.out.log,dataset/sweep_3input/3_158/t_8/run_t8.err.log
3_158,F3_158,3,9,9,SAT,643,"CG(nc=6, r=9, tr=[(1, 5, 0), (1, 3, 1), (0, 4, 2), (3, 5, 3), (3, 4, 4), (0, 1, 5), (3, 4, 4), (0, 3, 0), (2, 5, 5)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_158/t_9,dataset/sweep_3input/3_158/t_9/run_t9.out.log,dataset/sweep_3input/3_158/t_9/run_t9.err.log
